07/11/2023|11:53|13:51|Outdoor Picnic  |Computer Lab C Annex  
02/21/2023|10:15|11:23|Lunch Break  |Rooftop Lounge South  
05/12/2023|15:10|15:25|Chemistry Workshop  |Library East A
01/07/2023|20:13|23:56|Art Exhibition  |Art Studio Annex E
02/05/2023|07:31|10:27|Basketball Practice  |Science Lab C East  
08/22/2023|11:10|14:36|Guitar Practice 6|Library North  
03/20/2023|17:42|20:00|Soccer Practice 9|Campus Fitness Center Annex  
01/25/2023|08:41|09:28|Physics Lecture  |Lecture Hall D South  
09/28/2023|12:11|13:18|History Lecture  |Lecture Hall C Downtown  
02/13/2023|18:11|18:54|Biology Lecture  |Campus Sports Field South  
04/30/2023|13:19|14:22|History Lecture  |Science Lab C West  
01/27/2023|19:22|20:55|Soccer Practice  |Science Lab C West E
02/09/2023|14:57|14:46|Chemistry Lab  |Library West I
01/09/2023|15:49|15:29|Networking Event G|Library Study Room South  
06/03/2023|11:47|11:13|Literature Class  |Library North  
03/05/2023|13:26|14:41|Career Fair  |Library West  
01/27/2023|18:59|20:47|Networking Event 2|Art Studio North A
05/25/2023|16:31|18:19|History Lecture  |Campus Fitness Center West  
03/21/2023|08:41|11:18|Outdoor Picnic F|Career Services Office South  
09/24/2023|08:00|10:54|Physics Lab  |Art Studio Annex  
08/16/2023|08:14|08:07|Art Class  |Student Center East  
08/03/2023|08:58|11:10|Group Project Meeting  |Art Gallery North  
06/06/2023|16:47|18:53|Club Meeting  |Art Studio South H
01/31/2023|12:10|14:55|Basketball Practice  |Lecture Hall C North  
02/13/2023|20:40|22:47|Chemistry Lab  |Campus Cafeteria Annex  
03/08/2023|14:53|17:48|Chemistry Workshop  |Starting at Main Entrance North C
08/03/2023|20:54|22:08|Chemistry Workshop  |Library South A
04/15/2023|19:57|22:37|Lunch with Friends  |Career Services Office Downtown  
09/06/2023|18:57|18:18|Art Workshop G|Computer Lab B South 1
03/19/2023|20:30|20:28|Group Project Meeting  |Campus Cafeteria Annex  
02/26/2023|11:26|14:21|Gym Workout  |Campus Sports Field Annex  
06/14/2023|14:18|14:16|Study Group  |Art Studio North 8
03/01/2023|20:49|21:51|Art Workshop  |Campus Cafeteria North  
03/21/2023|13:38|15:58|Art Workshop 2|Campus Coffee Shop South  
04/24/2023|06:38|07:04|Student Council Meeting  |Student Lounge East  
03/10/2023|08:39|11:47|Physics Lecture  |Library Study Room Annex  
01/29/2023|18:40|20:27|Art Class J|Science Lab A South  
04/17/2023|07:48|07:10|Lunch with Friends  |Theater Hall Annex B
07/19/2023|14:24|14:57|Study Break  |Campus Cafeteria Downtown  
09/15/2023|20:00|21:06|Group Project Meeting  |Science Lab A Downtown  
05/14/2023|13:22|15:21|Theater Rehearsal  |Campus Sports Court West  
07/05/2023|08:48|10:49|English Literature Seminar  |Campus Fitness Center West  
01/07/2023|15:10|17:05|Physics Lecture  |Computer Lab B South  
03/17/2023|10:55|11:21|Art Exhibition  |Art Gallery South  
04/16/2023|20:55|21:36|Outdoor Picnic  |Campus Cafeteria South  
01/22/2023|20:51|21:39|Outdoor Picnic  |Campus Coffee Shop Downtown  
09/16/2023|20:26|23:05|Career Counseling  |Classroom C South 9
01/08/2023|06:11|09:55|Literature Class  |Library Annex  
08/22/2023|09:24|11:39|Math Lecture  |Computer Lab C Annex  
09/27/2023|09:02|09:25|History Class 5|Campus Sports Field Downtown 5
09/01/2023|18:41|19:42|Basketball Practice  |Campus Sports Field East  
07/25/2023|11:42|13:08|Soccer Practice  |Campus Coffee Shop Downtown  
05/29/2023|09:24|12:15|Group Project Meeting  |Theater Hall East  
07/02/2023|06:53|08:49|History Lecture  |Art Studio South  
05/24/2023|16:51|16:47|Art Exhibition 6|Library Study Room Downtown  
05/02/2023|11:05|14:39|Lunch with Friends B|Starting at Main Entrance Downtown  
07/09/2023|10:16|13:42|Gym Workout  |Lecture Hall A East  
07/04/2023|14:39|16:37|Campus Club Event  |Campus Fitness Center North  
08/06/2023|08:17|09:43|Chemistry Workshop  |Student Lounge Downtown  
07/01/2023|19:03|22:12|Art Class  |Lecture Hall C Downtown D
02/12/2023|14:38|16:40|Guitar Practice  |Clubroom Annex  
04/09/2023|15:53|18:04|Group Project Meeting  |Campus Coffee Shop Downtown 6
05/19/2023|14:33|16:27|Chemistry Workshop A|Science Lab B North L
09/12/2023|18:47|18:24|English Literature Seminar  |Campus Sports Field North  
05/16/2023|11:04|12:02|Student Council Meeting  |Campus Sports Field North  
05/20/2023|17:38|18:28|Study Session  |Computer Lab B Annex J
03/30/2023|08:29|11:36|Group Project Meeting  |Campus Cafeteria North  
04/14/2023|18:21|21:07|Club Meeting  |Theater Hall North  
03/03/2023|19:16|22:15|Lunch Break  |Campus Fitness Center North  
02/18/2023|19:01|19:43|Dinner with Friends  |Clubroom North  
04/06/2023|15:38|17:40|Chemistry Workshop  |Starting at Main Entrance East  
02/25/2023|09:59|11:30|Lunch with Friends  |Classroom C Downtown  
05/22/2023|06:09|07:06|Theater Rehearsal  |Library East  
08/15/2023|15:35|15:34|Coding Workshop  |Campus Coffee Shop South  
01/15/2023|06:21|07:29|Lunch Break  |Starting at Main Entrance Downtown  
08/08/2023|11:50|11:21|Lunch Break  |Library Downtown  
01/29/2023|06:36|06:55|Gym Workout  |Science Lab A South  
01/19/2023|06:19|06:02|Student Council Meeting  |Student Center North  
07/19/2023|12:44|15:00|Physics Lab  |Starting at Main Entrance Annex  
03/30/2023|19:36|19:24|Career Fair  |Rooftop Lounge South  
04/29/2023|11:05|12:21|Club Meeting  |Campus Cafeteria North  
08/04/2023|15:32|15:02|Chemistry Lab  |Student Center East  
01/30/2023|13:36|14:05|Lunch with Friends  |Campus Cafeteria Annex 3
07/12/2023|12:22|14:50|Campus Club Event  |Theater Hall West  
04/25/2023|08:42|09:19|Outdoor Picnic H|Library Annex  
08/13/2023|20:00|21:58|Biology Lecture  |Campus Cafeteria South  
01/31/2023|14:59|14:39|History Lecture  |Starting at Main Entrance South  
07/12/2023|16:31|18:00|Chemistry Lab 6|Science Lab A Downtown 4
02/26/2023|08:02|09:55|Study Session  |Student Lounge South  
08/29/2023|16:56|16:11|Art Class K|Lecture Hall B North  
01/10/2023|06:22|09:15|Club Meeting  |Library Study Room South  
04/02/2023|09:05|12:11|Club Meeting  |Student Lounge West  
07/22/2023|06:31|07:05|Study Session  |Library Study Room South  
08/03/2023|12:50|15:01|Study Session  |Campus Picnic Area West  
06/07/2023|06:22|07:04|Student Council Meeting  |Campus Cafeteria Downtown  
09/14/2023|17:08|19:23|Guitar Practice  |Campus Sports Court South I
03/16/2023|06:28|06:00|English Literature Seminar 5|Campus Cafeteria East  
01/16/2023|15:31|18:01|Art Workshop  |Science Lab A North  
08/21/2023|10:01|13:41|Art Workshop  |Campus Picnic Area Annex  
04/24/2023|19:43|20:03|English Literature Seminar  |Campus Fitness Center Annex  
05/08/2023|12:19|15:39|Art Exhibition  |Lecture Hall B South  
05/30/2023|09:52|10:59|Art Workshop  |Campus Sports Court Annex  
06/21/2023|19:16|21:57|Career Counseling G|Lecture Hall D Annex  
09/10/2023|09:22|10:59|Study Session  |Lecture Hall B Annex  
04/17/2023|10:00|12:46|Study Session  |Library East  
05/04/2023|18:09|21:25|Chemistry Workshop  |Science Lab A East  
06/25/2023|14:10|15:43|Chemistry Workshop  |Campus Sports Court South  
08/05/2023|13:18|14:08|Art Class  |Campus Sports Court East  
04/22/2023|06:48|09:13|Campus Tour  |Library Study Room West  
08/09/2023|08:41|08:47|Lunch Break  |Campus Coffee Shop Downtown  
05/07/2023|09:46|10:21|Career Counseling 5|Campus Cafeteria South  
03/15/2023|10:30|11:10|Theater Rehearsal  |Art Studio Annex  
01/11/2023|11:01|11:25|Study Session  |Campus Cafeteria Annex  
01/03/2023|08:38|11:20|Biology Lecture  |Student Lounge South  
09/05/2023|15:42|18:12|Coding Workshop  |Campus Fitness Center Downtown 4
07/03/2023|11:21|11:22|Chemistry Workshop  |Science Building West  
08/18/2023|13:10|14:51|Dinner with Friends  |Music Room South  
02/10/2023|08:01|11:52|Campus Tour  |Lecture Hall C Downtown  
08/09/2023|20:45|20:26|Guitar Practice  |Campus Cafeteria South 7
01/22/2023|18:12|21:11|Lunch with Friends  |Art Studio Downtown  
01/31/2023|11:11|11:23|History Lecture  |Campus Cafeteria Downtown  
05/08/2023|19:23|19:06|Lunch Break  |Lecture Hall C West  
08/06/2023|10:55|13:27|Study Group  |Computer Lab B North  
09/10/2023|12:07|14:46|Study Group  |Science Lab A North  
02/03/2023|18:49|20:07|Study Group 8|Campus Cafeteria West  
02/13/2023|15:39|15:37|History Class  |Classroom C Annex  
04/25/2023|18:08|21:40|Psychology Lecture 8|Art Gallery East  
09/20/2023|20:39|20:33|Group Project Meeting  |Campus Sports Court West H
02/21/2023|13:46|14:58|Group Project Meeting B|Science Building Downtown 6
02/10/2023|10:40|10:25|Theater Rehearsal  |Clubroom Annex 2
05/21/2023|13:39|15:28|Lunch Break  |Campus Fitness Center Downtown  
01/12/2023|20:03|20:33|History Class  |Lecture Hall C West  
09/27/2023|18:30|18:49|Study Group F|Career Services Office South  
02/16/2023|10:38|13:00|Group Project Meeting  |Rooftop Lounge Downtown  
07/13/2023|09:21|10:09|History Lecture J|Campus Cafeteria South  
02/27/2023|20:26|22:58|Theater Rehearsal  |Campus Sports Field East  
05/13/2023|20:06|20:00|Chemistry Workshop  |Classroom C North D
07/24/2023|17:06|20:40|Dinner with Friends  |Campus Sports Court West  
07/19/2023|17:09|18:08|Art Workshop  |Music Room West  
03/12/2023|06:33|07:11|Basketball Practice  |Clubroom Downtown  
08/10/2023|10:14|10:50|Chemistry Workshop 7|Computer Lab C Downtown  
06/12/2023|06:25|07:19|Campus Tour 1|Computer Lab B South  
03/27/2023|20:27|20:13|Math Lecture  |Lecture Hall B East  
06/19/2023|14:23|14:42|Career Counseling  |Student Lounge North  
03/29/2023|12:32|14:12|Lunch with Friends  |Art Gallery East 5
08/27/2023|10:25|12:21|Student Council Meeting  |Science Lab B Downtown  
01/20/2023|12:45|12:03|Lunch with Friends  |Library Study Room East  
08/17/2023|18:01|20:28|Networking Event  |Lecture Hall B East  
05/03/2023|08:40|10:40|Physics Lab  |Student Lounge South  
06/21/2023|15:41|17:31|Gym Workout 7|Lecture Hall C South  
06/20/2023|17:20|18:12|Study Break  |Computer Lab C South  
07/03/2023|12:56|12:50|Psychology Lecture 6|Campus Cafeteria Annex  
08/24/2023|19:59|21:41|Career Counseling 9|Clubroom Downtown  
06/01/2023|19:22|20:43|Coding Workshop  |Library Study Room Downtown  
03/14/2023|13:05|14:54|Literature Class  |Science Lab C Downtown 1
07/22/2023|14:36|17:24|Art Workshop  |Campus Cafeteria North  
02/20/2023|17:00|17:39|Biology Lecture  |Campus Cafeteria Annex  
06/01/2023|10:32|11:21|Biology Lecture  |Computer Lab B Downtown  
06/01/2023|15:50|15:33|Study Session  |Student Lounge Annex  
07/18/2023|16:54|19:29|Art Workshop H|Classroom A Annex  
03/16/2023|16:13|19:53|Art Exhibition B|Art Gallery East  
06/10/2023|18:25|19:52|Theater Rehearsal  |Campus Cafeteria West D
08/06/2023|10:25|10:10|Career Counseling  |Rooftop Lounge West  
03/31/2023|14:16|16:55|Career Counseling  |Art Studio West  
07/23/2023|13:13|15:31|Math Lecture  |Lecture Hall C North  
04/04/2023|16:42|18:53|Theater Rehearsal  |Art Gallery North  
03/26/2023|12:44|13:13|Study Session C|Science Lab A Annex  
09/16/2023|18:54|21:47|Physics Lab  |Campus Fitness Center North  
01/25/2023|19:06|21:36|Group Project Meeting  |Art Studio South  
05/28/2023|14:56|15:34|Soccer Practice  |Campus Cafeteria Downtown  
04/03/2023|13:12|16:45|Networking Event  |Library Study Room East  
05/05/2023|10:00|10:47|Study Session  |Rooftop Lounge North  
04/29/2023|20:29|20:24|Networking Event  |Science Lab C East  
06/02/2023|09:13|10:58|English Literature Seminar  |Science Lab A East  
01/16/2023|07:06|07:16|Movie Night 9|Lecture Hall B Downtown  
09/09/2023|14:52|14:33|Gym Workout  |Clubroom East  
09/17/2023|15:16|18:33|History Lecture  |Theater Hall North  
08/01/2023|17:35|18:23|Chemistry Workshop  |Starting at Main Entrance South 1
06/10/2023|11:47|12:30|Art Workshop  |Art Gallery Downtown  
02/11/2023|18:11|21:51|Physics Lecture  |Starting at Main Entrance North D
04/27/2023|13:44|16:53|Career Counseling  |Lecture Hall B South  
09/28/2023|19:20|20:05|Networking Event  |Music Room South  
04/17/2023|12:03|12:35|Art Workshop  |Library South  
01/19/2023|08:09|11:03|Lunch Break  |Library North  
07/09/2023|13:53|13:40|Guitar Practice  |Library West  
03/26/2023|14:41|16:24|Physics Lecture  |Art Studio South  
08/18/2023|20:06|20:26|Student Council Meeting  |Library Study Room Downtown 6
06/11/2023|07:45|09:27|Dinner with Friends  |Computer Lab B Annex 5
08/05/2023|13:19|13:58|Campus Club Event  |Science Lab C Downtown  
09/03/2023|17:08|17:16|History Lecture  |Art Gallery East  
03/13/2023|16:49|19:49|Study Session H|Science Lab A West  
07/01/2023|11:50|14:35|Chemistry Workshop J|Campus Sports Court Downtown  
06/10/2023|17:45|20:05|Club Meeting  |Theater Hall West  
04/09/2023|17:22|20:48|Networking Event  |Science Lab A Annex  
08/09/2023|06:39|06:34|Chemistry Lab  |Music Room South  
04/14/2023|06:05|06:18|Club Meeting  |Campus Picnic Area Annex  
09/02/2023|11:22|11:46|Psychology Lecture  |Campus Cafeteria West  
07/20/2023|06:36|08:39|Student Council Meeting  |Science Lab C West  
07/13/2023|14:19|15:28|Group Project Meeting  |Library East  
02/14/2023|06:44|08:37|Career Fair  |Campus Cafeteria West  
07/12/2023|09:02|11:22|Lunch Break  |Campus Picnic Area North  
07/08/2023|16:59|17:49|Psychology Lecture  |Clubroom West  
07/19/2023|14:25|17:45|Group Project Meeting  |Campus Cafeteria West K
09/04/2023|11:24|12:29|Career Counseling 5|Science Lab C Annex  
03/01/2023|08:15|10:23|Art Workshop  |Art Studio West  
04/12/2023|18:53|18:39|Study Session  |Lecture Hall D East  
03/29/2023|06:10|07:04|Art Workshop  |Lecture Hall B West  
04/19/2023|09:57|12:58|Lunch with Friends F|Library North  
04/20/2023|18:35|18:11|Outdoor Picnic  |Computer Lab B West 8
07/04/2023|07:10|08:27|English Literature Seminar 9|Science Lab B Downtown  
03/09/2023|16:04|16:27|History Lecture  |Campus Cafeteria Downtown  
01/23/2023|07:20|07:57|Chemistry Workshop  |Rooftop Lounge Downtown  
04/18/2023|09:33|10:42|Coding Workshop  |Campus Fitness Center North  
01/11/2023|16:48|19:15|Physics Lab  |Campus Coffee Shop South  
03/15/2023|16:12|16:37|Movie Night  |Classroom C East J
07/18/2023|19:04|21:31|Movie Night  |Student Lounge Downtown  
09/15/2023|13:07|16:22|Gym Workout 4|Lecture Hall A Annex  
05/03/2023|17:18|19:41|Dinner with Friends  |Theater Hall Downtown D
02/07/2023|16:49|19:43|Literature Class  |Clubroom North  
05/11/2023|11:24|11:38|History Lecture 5|Classroom A Annex  
03/03/2023|13:34|14:54|Gym Workout  |Campus Fitness Center East  
08/09/2023|12:44|14:42|History Lecture  |Library Study Room Downtown  
06/25/2023|06:57|08:57|Gym Workout  |Classroom C Downtown  
01/13/2023|07:13|07:39|Soccer Practice  |Computer Lab C Downtown  
04/15/2023|20:58|20:46|Networking Event  |Clubroom Downtown  
03/05/2023|18:35|18:53|Lunch Break  |Music Room North  
08/25/2023|11:48|11:18|Study Group H|Clubroom South 7
09/04/2023|16:13|16:45|Study Break 4|Lecture Hall C Downtown  
02/27/2023|13:47|14:22|Biology Lecture  |Campus Sports Field South  
04/21/2023|14:48|16:00|Coding Workshop  |Library Study Room Downtown  
03/24/2023|07:13|10:31|English Literature Seminar  |Campus Coffee Shop Annex  
09/29/2023|17:43|17:51|Campus Club Event  |Campus Fitness Center Annex  
03/02/2023|06:21|06:55|Coding Workshop  |Classroom C Annex  
09/21/2023|13:10|13:42|Coding Workshop  |Campus Fitness Center South F
08/23/2023|14:40|15:52|Math Lecture  |Campus Sports Court Annex  
07/01/2023|11:46|13:32|Physics Lab 5|Starting at Main Entrance South  
03/06/2023|20:50|20:13|Dinner with Friends  |Student Center South  
03/14/2023|14:55|16:38|Club Meeting  |Library Study Room North  
01/20/2023|11:53|12:45|Student Council Meeting  |Clubroom East  
09/24/2023|12:54|15:52|History Lecture 5|Art Studio North  
04/24/2023|17:31|17:32|Art Exhibition  |Campus Cafeteria West  
04/21/2023|13:01|14:56|Campus Club Event  |Starting at Main Entrance Downtown  
01/16/2023|15:17|17:38|Psychology Lecture  |Art Gallery East  
06/03/2023|07:49|08:13|Psychology Lecture  |Campus Sports Field North 6
05/19/2023|06:40|08:08|Dinner with Friends  |Science Lab C Downtown  
09/24/2023|09:40|10:15|Basketball Practice H|Library North 1
05/16/2023|20:30|22:58|English Literature Seminar  |Lecture Hall D Annex  
03/20/2023|14:11|17:10|Gym Workout E|Student Center North  
01/24/2023|07:17|10:23|Networking Event  |Lecture Hall D West  
02/10/2023|08:50|10:00|Literature Class  |Lecture Hall B East  
09/11/2023|19:23|22:18|Art Workshop  |Campus Cafeteria West B
03/13/2023|10:55|10:23|Art Workshop  |Science Lab C North  
02/04/2023|20:33|22:36|Study Break  |Library Study Room West 6
04/03/2023|15:42|16:33|Career Fair B|Science Lab A South  
04/14/2023|19:56|19:46|Chemistry Lab  |Student Lounge East  
07/05/2023|12:59|15:16|Theater Rehearsal  |Campus Fitness Center Downtown  
09/28/2023|08:50|09:18|Campus Tour  |Art Gallery West  
08/29/2023|11:57|14:06|Biology Lecture  |Computer Lab C Annex  
07/12/2023|08:52|11:12|Chemistry Workshop  |Campus Fitness Center Downtown  
05/01/2023|10:41|12:51|Movie Night  |Campus Picnic Area West  
09/08/2023|07:52|10:26|Career Counseling  |Campus Picnic Area Annex  
07/01/2023|16:56|18:35|Lunch with Friends  |Rooftop Lounge East  
07/25/2023|11:31|12:21|Physics Lecture  |Campus Sports Court Annex J
06/04/2023|14:19|15:58|Art Class  |Art Gallery North 6
09/29/2023|06:35|09:29|Math Lecture  |Campus Sports Court Annex  
07/25/2023|15:14|18:40|English Literature Seminar L|Lecture Hall C South  
01/24/2023|11:23|12:54|Coding Workshop  |Campus Cafeteria West D
06/10/2023|14:53|15:38|Campus Tour 2|Campus Sports Field Annex 9
06/25/2023|06:58|06:47|Basketball Practice  |Science Building West  
07/18/2023|20:02|23:41|Lunch with Friends  |Campus Cafeteria West  
04/25/2023|08:05|10:36|Movie Night 8|Campus Sports Field North  
07/28/2023|15:20|18:41|History Class  |Campus Cafeteria Annex  
05/07/2023|17:13|19:36|Art Class  |Art Gallery West  
08/24/2023|19:14|21:28|Campus Tour H|Science Building Downtown  
09/10/2023|14:04|17:44|Career Fair  |Computer Lab B West 4
05/16/2023|19:34|22:20|History Class  |Classroom C Downtown  
05/18/2023|12:37|15:53|Lunch Break E|Art Studio Downtown  
04/14/2023|14:24|16:33|Math Lecture  |Computer Lab B East  
05/04/2023|13:05|13:02|Soccer Practice B|Campus Picnic Area West  
08/31/2023|14:44|16:12|Soccer Practice  |Computer Lab B East  
07/01/2023|19:38|22:20|Chemistry Lab  |Theater Hall Annex  
01/09/2023|08:38|10:08|History Class I|Campus Sports Field Annex D
06/25/2023|14:11|14:04|Literature Class  |Classroom A East  
02/10/2023|08:53|11:36|Campus Club Event  |Campus Sports Court South  
01/05/2023|17:50|20:34|Physics Lab  |Library Annex  
01/10/2023|07:59|10:05|Movie Night  |Campus Coffee Shop South  
01/25/2023|18:40|18:10|Chemistry Workshop  |Science Lab A Annex  
08/28/2023|10:20|10:30|Dinner with Friends  |Lecture Hall C North  
